EFZ09779.1,322779935,13686,red fire ant,Solenopsis invicta
EFN62151.1,307169502,104421,Camponotus floridanus,Camponotus floridanus
EFZ12909.1,322786419,13686,red fire ant,Solenopsis invicta
EFN87159.1,307210765,610380,Harpegnathos saltator,Harpegnathos saltator
EFN73164.1,307188405,104421,Camponotus floridanus,Camponotus floridanus
EFN60639.1,307166578,104421,Camponotus floridanus,Camponotus floridanus
EFN76731.1,307194430,610380,Harpegnathos saltator,Harpegnathos saltator
EFN73339.1,307188634,104421,Camponotus floridanus,Camponotus floridanus
EFZ11584.1,322784767,13686,red fire ant,Solenopsis invicta
EFZ11030.1,322783723,13686,red fire ant,Solenopsis invicta
EFZ11959.1,322785259,13686,red fire ant,Solenopsis invicta
EFN71783.1,307186038,104421,Camponotus floridanus,Camponotus floridanus
XP_002171049.1,221136484,6085,green hydra,Hydra magnipapillata
XP_002154733.1,221123402,6085,green hydra,Hydra magnipapillata
XP_002159054.1,221114720,6085,green hydra,Hydra magnipapillata
XP_001633260.1,156384282,45351,starlet sea anemone,Nematostella vectensis
EDO41197.1,156220327,45351,starlet sea anemone,Nematostella vectensis
XP_002164830.1,221091620,6085,green hydra,Hydra magnipapillata
XP_002169729.1,221107815,6085,green hydra,Hydra magnipapillata
XP_002160030.1,221131905,6085,green hydra,Hydra magnipapillata
XP_002154102.1,221120015,6085,green hydra,Hydra magnipapillata
XP_002164448.1,221120354,6085,green hydra,Hydra magnipapillata
XP_002168526.1,221107623,6085,green hydra,Hydra magnipapillata
XP_001628560.1,156371012,45351,starlet sea anemone,Nematostella vectensis
EDO36497.1,156215540,45351,starlet sea anemone,Nematostella vectensis
XP_002160730.1,221117566,6085,green hydra,Hydra magnipapillata
XP_002168401.1,221109643,6085,green hydra,Hydra magnipapillata
XP_002157478.1,221132630,6085,green hydra,Hydra magnipapillata
EFN63257.1,307171366,104421,Camponotus floridanus,Camponotus floridanus
XP_002161692.1,221121728,6085,green hydra,Hydra magnipapillata
XP_002167805.1,221101197,6085,green hydra,Hydra magnipapillata
XP_002166773.1,221104825,6085,green hydra,Hydra magnipapillata
XP_002157630.1,221102483,6085,green hydra,Hydra magnipapillata
XP_002155808.1,221123845,6085,green hydra,Hydra magnipapillata
XP_002159814.1,221120672,6085,green hydra,Hydra magnipapillata
XP_002159717.1,221116108,6085,green hydra,Hydra magnipapillata
XP_002164377.1,221119224,6085,green hydra,Hydra magnipapillata
XP_002168932.1,221103423,6085,green hydra,Hydra magnipapillata
XP_002159667.1,221104120,6085,green hydra,Hydra magnipapillata
XP_002154959.1,221120438,6085,green hydra,Hydra magnipapillata
XP_002169587.1,221109683,6085,green hydra,Hydra magnipapillata
XP_002171095.1,221135733,6085,green hydra,Hydra magnipapillata
XP_002044360.1,195355768,7238,Drosophila sechellia,Drosophila sechellia
EDW52717.1,194130674,7238,Drosophila sechellia,Drosophila sechellia
XP_001636974.1,156395149,45351,starlet sea anemone,Nematostella vectensis
EDO44911.1,156224082,45351,starlet sea anemone,Nematostella vectensis
XP_002155575.1,221124878,6085,green hydra,Hydra magnipapillata
EFN70401.1,307183711,104421,Camponotus floridanus,Camponotus floridanus
EFN70291.1,307183506,104421,Camponotus floridanus,Camponotus floridanus
XP_002162829.1,221109913,6085,green hydra,Hydra magnipapillata
EFN71738.1,307185930,104421,Camponotus floridanus,Camponotus floridanus
XP_002168621.1,221113792,6085,green hydra,Hydra magnipapillata
EFN69934.1,307182876,104421,Camponotus floridanus,Camponotus floridanus
XP_002169757.1,221108251,6085,green hydra,Hydra magnipapillata
EFN64887.1,307174295,104421,Camponotus floridanus,Camponotus floridanus
EFN65805.1,307176077,104421,Camponotus floridanus,Camponotus floridanus
XP_002731187.1,291222367,10224,Saccoglossus kowalevskii,Saccoglossus kowalevskii
EFN79687.1,307198935,610380,Harpegnathos saltator,Harpegnathos saltator
XP_002158863.1,221115293,6085,green hydra,Hydra magnipapillata
XP_002159672.1,221110278,6085,green hydra,Hydra magnipapillata
EGI61738.1,332021364,103372,Panamanian leafcutter ant,Acromyrmex echinatior
EFN61450.1,307168173,104421,Camponotus floridanus,Camponotus floridanus
